anchor_product_id,complement_product_id,anchor_name,complement_name,rule_id,rule_type,reason,override_condition_met,pair_count,copurchase_score,recipe_score_norm,recipe_overlap_tokens,only_staples_overlap,anchor_family,complement_family,anchor_category,complement_category,recipe_score_anchor,recipe_score_complement,purchase_score,recipe_compat_signal,complement_gate_reason,dominant_ingredient_flags,penalty_rule,penalty_match_strength,penalty_multiplier,raw_score_before_penalty,raw_score_after_penalty,final_score_after_penalty
23044,10547,Aqua Life Bottled Drinking Water - Pack of 40 x 330ml,Afia Himalayan salt 400 grams,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,salt,1.0,,,,,,,,,,,,,,,,
10547,1849,Afia Himalayan salt 400 grams,Green Farms Medium Grain Rice Grade A,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,salt|rice,1.0,,,,,,,,,,,,,,,,
1849,10547,Green Farms Medium Grain Rice Grade A,Afia Himalayan salt 400 grams,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,rice|salt,1.0,,,,,,,,,,,,,,,,
10547,1810,Afia Himalayan salt 400 grams,Al Waleema Rice,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,salt|rice,1.0,,,,,,,,,,,,,,,,
1810,10547,Al Waleema Rice,Afia Himalayan salt 400 grams,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,rice|salt,1.0,,,,,,,,,,,,,,,,
10547,17457,Afia Himalayan salt 400 grams,Al-Taie Peeled Tomatoes - 400g,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,salt|tomatoes,1.0,,,,,,,,,,,,,,,,
17457,10547,Al-Taie Peeled Tomatoes - 400g,Afia Himalayan salt 400 grams,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,tomatoes|salt,1.0,,,,,,,,,,,,,,,,
10547,16984,Afia Himalayan salt 400 grams,Al Tai Chopped Tomatoes,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,salt|tomatoes,1.0,,,,,,,,,,,,,,,,
16984,10547,Al Tai Chopped Tomatoes,Afia Himalayan salt 400 grams,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,tomatoes|salt,1.0,,,,,,,,,,,,,,,,
10547,25989,Afia Himalayan salt 400 grams,Dalo butter with garlic and herbs 180g,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,salt|garlic,1.0,,,,,,,,,,,,,,,,
25989,10547,Dalo butter with garlic and herbs 180g,Afia Himalayan salt 400 grams,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,garlic|salt,1.0,,,,,,,,,,,,,,,,
10547,10535,Afia Himalayan salt 400 grams,Afia garlic powder 170 grams,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,salt|garlic,1.0,,,,,,,,,,,,,,,,
10535,10547,Afia garlic powder 170 grams,Afia Himalayan salt 400 grams,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,garlic|salt,1.0,,,,,,,,,,,,,,,,
10547,19254,Afia Himalayan salt 400 grams,Surrati rose water 270 ml,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,salt,1.0,,,,,,,,,,,,,,,,
19254,10547,Surrati rose water 270 ml,Afia Himalayan salt 400 grams,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,salt,1.0,,,,,,,,,,,,,,,,
10547,1930,Afia Himalayan salt 400 grams,Hana Peeled Tomatoes,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,salt|tomatoes,1.0,,,,,,,,,,,,,,,,
1930,10547,Hana Peeled Tomatoes,Afia Himalayan salt 400 grams,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,tomatoes|salt,1.0,,,,,,,,,,,,,,,,
10547,18888,Afia Himalayan salt 400 grams,Afia sweet red pepper paprika 150 grams,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,salt,1.0,,,,,,,,,,,,,,,,
18888,10547,Afia sweet red pepper paprika 150 grams,Afia Himalayan salt 400 grams,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,salt,1.0,,,,,,,,,,,,,,,,
10547,19283,Afia Himalayan salt 400 grams,Surrati kadhi water 270 ml,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,salt,1.0,,,,,,,,,,,,,,,,
19283,10547,Surrati kadhi water 270 ml,Afia Himalayan salt 400 grams,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,salt,1.0,,,,,,,,,,,,,,,,
10547,4984,Afia Himalayan salt 400 grams,Esnad  Spices - 200g,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,salt,1.0,,,,,,,,,,,,,,,,
4984,10547,Esnad  Spices - 200g,Afia Himalayan salt 400 grams,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,salt,1.0,,,,,,,,,,,,,,,,
10547,3665,Afia Himalayan salt 400 grams,Abu Kass Rice 5kg,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,salt|rice,1.0,,,,,,,,,,,,,,,,
3665,10547,Abu Kass Rice 5kg,Afia Himalayan salt 400 grams,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,rice|salt,1.0,,,,,,,,,,,,,,,,
10547,3987,Afia Himalayan salt 400 grams,Pyramids Egyptian rice 2 kilos,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,salt|rice,1.0,,,,,,,,,,,,,,,,
3987,10547,Pyramids Egyptian rice 2 kilos,Afia Himalayan salt 400 grams,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,rice|salt,1.0,,,,,,,,,,,,,,,,
10547,16751,Afia Himalayan salt 400 grams,Sunwhite Rice 1 kg,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,salt|rice,1.0,,,,,,,,,,,,,,,,
16751,10547,Sunwhite Rice 1 kg,Afia Himalayan salt 400 grams,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,rice|salt,1.0,,,,,,,,,,,,,,,,
10547,8669,Afia Himalayan salt 400 grams,Zazo Fried Crispy Onions - 400g,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,salt|onions,1.0,,,,,,,,,,,,,,,,
8669,10547,Zazo Fried Crispy Onions - 400g,Afia Himalayan salt 400 grams,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,onions|salt,1.0,,,,,,,,,,,,,,,,
10547,15665,Afia Himalayan salt 400 grams,Nova pure drinking water 24 x 200 ml,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,salt,1.0,,,,,,,,,,,,,,,,
15665,10547,Nova pure drinking water 24 x 200 ml,Afia Himalayan salt 400 grams,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,salt,1.0,,,,,,,,,,,,,,,,
10547,1931,Afia Himalayan salt 400 grams,Hana Chopped Tomatoes,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,salt|tomatoes,1.0,,,,,,,,,,,,,,,,
1931,10547,Hana Chopped Tomatoes,Afia Himalayan salt 400 grams,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,tomatoes|salt,1.0,,,,,,,,,,,,,,,,
10547,4585,Afia Himalayan salt 400 grams,Wazin Jareesh (Crushed Wheat) - 400g,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,salt,1.0,,,,,,,,,,,,,,,,
4585,10547,Wazin Jareesh (Crushed Wheat) - 400g,Afia Himalayan salt 400 grams,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,salt,1.0,,,,,,,,,,,,,,,,
10547,14672,Afia Himalayan salt 400 grams,Peeled tomatoes 400 gm,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,salt|tomatoes,1.0,,,,,,,,,,,,,,,,
14672,10547,Peeled tomatoes 400 gm,Afia Himalayan salt 400 grams,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,tomatoes|salt,1.0,,,,,,,,,,,,,,,,
10547,174,Afia Himalayan salt 400 grams,Abu Bint American rice 2 kg,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,salt|rice,1.0,,,,,,,,,,,,,,,,
174,10547,Abu Bint American rice 2 kg,Afia Himalayan salt 400 grams,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,rice|salt,1.0,,,,,,,,,,,,,,,,
10547,26366,Afia Himalayan salt 400 grams,Afia crushed hot pepper 100 grams,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,salt,1.0,,,,,,,,,,,,,,,,
26366,10547,Afia crushed hot pepper 100 grams,Afia Himalayan salt 400 grams,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,salt,1.0,,,,,,,,,,,,,,,,
10547,17385,Afia Himalayan salt 400 grams,Sunwhite Rice 2kg,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,salt|rice,1.0,,,,,,,,,,,,,,,,
17385,10547,Sunwhite Rice 2kg,Afia Himalayan salt 400 grams,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,rice|salt,1.0,,,,,,,,,,,,,,,,
10547,1965,Afia Himalayan salt 400 grams,Esnad Kabsa Rice Spices - 200g,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,salt|rice,1.0,,,,,,,,,,,,,,,,
1965,10547,Esnad Kabsa Rice Spices - 200g,Afia Himalayan salt 400 grams,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,rice|salt,1.0,,,,,,,,,,,,,,,,
10547,687,Afia Himalayan salt 400 grams,Diced Tomatoes 400g,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,salt|tomatoes,1.0,,,,,,,,,,,,,,,,
687,10547,Diced Tomatoes 400g,Afia Himalayan salt 400 grams,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,tomatoes|salt,1.0,,,,,,,,,,,,,,,,
10547,4735,Afia Himalayan salt 400 grams,Abu Kass rice 10 kg,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,salt|rice,1.0,,,,,,,,,,,,,,,,
4735,10547,Abu Kass rice 10 kg,Afia Himalayan salt 400 grams,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,rice|salt,1.0,,,,,,,,,,,,,,,,
10547,18839,Afia Himalayan salt 400 grams,Esnad Biryani Rice Spices - 200g,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,salt|rice,1.0,,,,,,,,,,,,,,,,
18839,10547,Esnad Biryani Rice Spices - 200g,Afia Himalayan salt 400 grams,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,rice|salt,1.0,,,,,,,,,,,,,,,,
10547,22092,Afia Himalayan salt 400 grams,Tabasco green jalapeno pepper 60 ml,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,salt,1.0,,,,,,,,,,,,,,,,
22092,10547,Tabasco green jalapeno pepper 60 ml,Afia Himalayan salt 400 grams,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,salt,1.0,,,,,,,,,,,,,,,,
10547,3347,Afia Himalayan salt 400 grams,Al Fakhama Rice 1kg,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,salt|rice,1.0,,,,,,,,,,,,,,,,
3347,10547,Al Fakhama Rice 1kg,Afia Himalayan salt 400 grams,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,rice|salt,1.0,,,,,,,,,,,,,,,,
10547,25764,Afia Himalayan salt 400 grams,You get 40 x 330 ml of water,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,salt,1.0,,,,,,,,,,,,,,,,
25764,10547,You get 40 x 330 ml of water,Afia Himalayan salt 400 grams,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,salt,1.0,,,,,,,,,,,,,,,,
10547,21446,Afia Himalayan salt 400 grams,Abu Bint American Long Grain Rice - 1kg,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,salt|rice,1.0,,,,,,,,,,,,,,,,
21446,10547,Abu Bint American Long Grain Rice - 1kg,Afia Himalayan salt 400 grams,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,rice|salt,1.0,,,,,,,,,,,,,,,,
10547,20815,Afia Himalayan salt 400 grams,Esnad Samosa & Minced Meat Spices - 200g,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,salt,1.0,,,,,,,,,,,,,,,,
20815,10547,Esnad Samosa & Minced Meat Spices - 200g,Afia Himalayan salt 400 grams,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,salt,1.0,,,,,,,,,,,,,,,,
2869,4564,Foam Whole Wheat Flour – 1kg,Vegetables tomatoes,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,flour|tomatoes,1.0,,,,,,,,,,,,,,,,
4564,2869,Vegetables tomatoes,Foam Whole Wheat Flour – 1kg,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,tomatoes|flour,1.0,,,,,,,,,,,,,,,,
2869,5670,Foam Whole Wheat Flour – 1kg,Vegetables onions medium bag,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,flour|onions,1.0,,,,,,,,,,,,,,,,
5670,2869,Vegetables onions medium bag,Foam Whole Wheat Flour – 1kg,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,onions|flour,1.0,,,,,,,,,,,,,,,,
2869,5688,Foam Whole Wheat Flour – 1kg,Garlic vegetables 1 bag,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,flour|garlic,1.0,,,,,,,,,,,,,,,,
5688,2869,Garlic vegetables 1 bag,Foam Whole Wheat Flour – 1kg,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,garlic|flour,1.0,,,,,,,,,,,,,,,,
2869,17299,Foam Whole Wheat Flour – 1kg,Al Fakhama rice 5 kg,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,flour|rice,1.0,,,,,,,,,,,,,,,,
17299,2869,Al Fakhama rice 5 kg,Foam Whole Wheat Flour – 1kg,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,rice|flour,1.0,,,,,,,,,,,,,,,,
2869,5302,Foam Whole Wheat Flour – 1kg,"Al-Osra fine white sugar, 5 kg",recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,flour|sugar,1.0,,,,,,,,,,,,,,,,
5302,2869,"Al-Osra fine white sugar, 5 kg",Foam Whole Wheat Flour – 1kg,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,sugar|flour,1.0,,,,,,,,,,,,,,,,
2869,3946,Foam Whole Wheat Flour – 1kg,Rivoni tomato paste 8 x 135g,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,flour|tomatoes,1.0,,,,,,,,,,,,,,,,
3946,2869,Rivoni tomato paste 8 x 135g,Foam Whole Wheat Flour – 1kg,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,tomatoes|flour,1.0,,,,,,,,,,,,,,,,
2869,3389,Foam Whole Wheat Flour – 1kg,Al Tai Tomato Paste 8×135g,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,flour|tomatoes,1.0,,,,,,,,,,,,,,,,
3389,2869,Al Tai Tomato Paste 8×135g,Foam Whole Wheat Flour – 1kg,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,tomatoes|flour,1.0,,,,,,,,,,,,,,,,
2869,5668,Foam Whole Wheat Flour – 1kg,Vegetables: green onions,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,flour|onions,1.0,,,,,,,,,,,,,,,,
5668,2869,Vegetables: green onions,Foam Whole Wheat Flour – 1kg,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,onions|flour,1.0,,,,,,,,,,,,,,,,
2869,2068,Foam Whole Wheat Flour – 1kg,Saudi Tomato Paste,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,flour|tomatoes,1.0,,,,,,,,,,,,,,,,
2068,2869,Saudi Tomato Paste,Foam Whole Wheat Flour – 1kg,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,tomatoes|flour,1.0,,,,,,,,,,,,,,,,
2869,19427,Foam Whole Wheat Flour – 1kg,Afia fine semolina 400 grams,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,flour|flour,1.0,,,,,,,,,,,,,,,,
19427,2869,Afia fine semolina 400 grams,Foam Whole Wheat Flour – 1kg,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,flour|flour,1.0,,,,,,,,,,,,,,,,
2869,5299,Foam Whole Wheat Flour – 1kg,Al Osra Sugar 1 kg,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,flour|sugar,1.0,,,,,,,,,,,,,,,,
5299,2869,Al Osra Sugar 1 kg,Foam Whole Wheat Flour – 1kg,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,sugar|flour,1.0,,,,,,,,,,,,,,,,
2869,20834,Foam Whole Wheat Flour – 1kg,Afia coarse semolina 400 grams,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,flour|flour,1.0,,,,,,,,,,,,,,,,
20834,2869,Afia coarse semolina 400 grams,Foam Whole Wheat Flour – 1kg,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,flour|flour,1.0,,,,,,,,,,,,,,,,
2869,22230,Foam Whole Wheat Flour – 1kg,Sweet Pineapple Chunks 565g,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,flour,1.0,,,,,,,,,,,,,,,,
22230,2869,Sweet Pineapple Chunks 565g,Foam Whole Wheat Flour – 1kg,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,flour,1.0,,,,,,,,,,,,,,,,
2869,16486,Foam Whole Wheat Flour – 1kg,Wazin Semolina 400g,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,flour|flour,1.0,,,,,,,,,,,,,,,,
16486,2869,Wazin Semolina 400g,Foam Whole Wheat Flour – 1kg,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,flour|flour,1.0,,,,,,,,,,,,,,,,
2869,1849,Foam Whole Wheat Flour – 1kg,Green Farms Medium Grain Rice Grade A,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,flour|rice,1.0,,,,,,,,,,,,,,,,
1849,2869,Green Farms Medium Grain Rice Grade A,Foam Whole Wheat Flour – 1kg,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,rice|flour,1.0,,,,,,,,,,,,,,,,
2869,657,Foam Whole Wheat Flour – 1kg,Creamy Qamar 4x125g,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,flour,1.0,,,,,,,,,,,,,,,,
657,2869,Creamy Qamar 4x125g,Foam Whole Wheat Flour – 1kg,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,flour,1.0,,,,,,,,,,,,,,,,
2869,1810,Foam Whole Wheat Flour – 1kg,Al Waleema Rice,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,flour|rice,1.0,,,,,,,,,,,,,,,,
1810,2869,Al Waleema Rice,Foam Whole Wheat Flour – 1kg,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,rice|flour,1.0,,,,,,,,,,,,,,,,
5652,4564,Natural Life Natural Sea Salt 1kg,Vegetables tomatoes,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,salt|tomatoes,1.0,,,,,,,,,,,,,,,,
4564,5652,Vegetables tomatoes,Natural Life Natural Sea Salt 1kg,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,tomatoes|salt,1.0,,,,,,,,,,,,,,,,
5652,5670,Natural Life Natural Sea Salt 1kg,Vegetables onions medium bag,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,salt|onions,1.0,,,,,,,,,,,,,,,,
5670,5652,Vegetables onions medium bag,Natural Life Natural Sea Salt 1kg,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,onions|salt,1.0,,,,,,,,,,,,,,,,
5652,5688,Natural Life Natural Sea Salt 1kg,Garlic vegetables 1 bag,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,salt|garlic,1.0,,,,,,,,,,,,,,,,
5688,5652,Garlic vegetables 1 bag,Natural Life Natural Sea Salt 1kg,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,garlic|salt,1.0,,,,,,,,,,,,,,,,
5652,17299,Natural Life Natural Sea Salt 1kg,Al Fakhama rice 5 kg,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,salt|rice,1.0,,,,,,,,,,,,,,,,
17299,5652,Al Fakhama rice 5 kg,Natural Life Natural Sea Salt 1kg,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,rice|salt,1.0,,,,,,,,,,,,,,,,
5652,5756,Natural Life Natural Sea Salt 1kg,Vegetables bell pepper,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,salt,1.0,,,,,,,,,,,,,,,,
5756,5652,Vegetables bell pepper,Natural Life Natural Sea Salt 1kg,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,salt,1.0,,,,,,,,,,,,,,,,
5652,5772,Natural Life Natural Sea Salt 1kg,Vegetables coriander,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,salt,1.0,,,,,,,,,,,,,,,,
5772,5652,Vegetables coriander,Natural Life Natural Sea Salt 1kg,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,salt,1.0,,,,,,,,,,,,,,,,
5652,5668,Natural Life Natural Sea Salt 1kg,Vegetables: green onions,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,salt|onions,1.0,,,,,,,,,,,,,,,,
5668,5652,Vegetables: green onions,Natural Life Natural Sea Salt 1kg,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,onions|salt,1.0,,,,,,,,,,,,,,,,
5652,4574,Natural Life Natural Sea Salt 1kg,Vegetables: red and yellow pepper,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,salt,1.0,,,,,,,,,,,,,,,,
4574,5652,Vegetables: red and yellow pepper,Natural Life Natural Sea Salt 1kg,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,salt,1.0,,,,,,,,,,,,,,,,
5652,5754,Natural Life Natural Sea Salt 1kg,Vegetable national hot pepper,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,salt,1.0,,,,,,,,,,,,,,,,
5754,5652,Vegetable national hot pepper,Natural Life Natural Sea Salt 1kg,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,salt,1.0,,,,,,,,,,,,,,,,
5652,23044,Natural Life Natural Sea Salt 1kg,Aqua Life Bottled Drinking Water - Pack of 40 x 330ml,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,salt,1.0,,,,,,,,,,,,,,,,
23044,5652,Aqua Life Bottled Drinking Water - Pack of 40 x 330ml,Natural Life Natural Sea Salt 1kg,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,salt,1.0,,,,,,,,,,,,,,,,
5652,1849,Natural Life Natural Sea Salt 1kg,Green Farms Medium Grain Rice Grade A,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,salt|rice,1.0,,,,,,,,,,,,,,,,
1849,5652,Green Farms Medium Grain Rice Grade A,Natural Life Natural Sea Salt 1kg,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,rice|salt,1.0,,,,,,,,,,,,,,,,
5652,1810,Natural Life Natural Sea Salt 1kg,Al Waleema Rice,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,salt|rice,1.0,,,,,,,,,,,,,,,,
1810,5652,Al Waleema Rice,Natural Life Natural Sea Salt 1kg,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,rice|salt,1.0,,,,,,,,,,,,,,,,
5652,17457,Natural Life Natural Sea Salt 1kg,Al-Taie Peeled Tomatoes - 400g,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,salt|tomatoes,1.0,,,,,,,,,,,,,,,,
17457,5652,Al-Taie Peeled Tomatoes - 400g,Natural Life Natural Sea Salt 1kg,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,tomatoes|salt,1.0,,,,,,,,,,,,,,,,
5652,16984,Natural Life Natural Sea Salt 1kg,Al Tai Chopped Tomatoes,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,salt|tomatoes,1.0,,,,,,,,,,,,,,,,
16984,5652,Al Tai Chopped Tomatoes,Natural Life Natural Sea Salt 1kg,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,tomatoes|salt,1.0,,,,,,,,,,,,,,,,
5652,25989,Natural Life Natural Sea Salt 1kg,Dalo butter with garlic and herbs 180g,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,salt|garlic,1.0,,,,,,,,,,,,,,,,
25989,5652,Dalo butter with garlic and herbs 180g,Natural Life Natural Sea Salt 1kg,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,garlic|salt,1.0,,,,,,,,,,,,,,,,
5652,10535,Natural Life Natural Sea Salt 1kg,Afia garlic powder 170 grams,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,salt|garlic,1.0,,,,,,,,,,,,,,,,
10535,5652,Afia garlic powder 170 grams,Natural Life Natural Sea Salt 1kg,recipe_only_weak_block,hard_block,blocked_recipe_only_weak,0,0,0.0,0.0,garlic|salt,1.0,,,,,,,,,,,,,,,,
